Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg
24.0,73.44,210.0,125.0,235.0,570.0
23.0,73.46,200.0,135.0,230.0,565.0
27.0,73.45,190.0,135.0,232.5,557.5
25.0,71.84,170.0,155.0,230.0,555.0
35.0,73.75,190.0,132.5,220.0,542.5
34.0,73.36,190.0,150.0,200.0,540.0
15.0,72.69,190.0,107.5,157.5,455.0
23.0,72.76,120.0,155.0,175.0,450.0
26.0,82.95,247.5,180.0,270.0,697.5
30.0,82.03,235.0,160.0,292.5,687.5
24.0,82.64,220.0,180.0,270.0,670.0
36.0,82.66,240.0,142.5,270.0,652.5
26.0,82.95,230.0,150.0,250.0,630.0
27.0,83.0,217.5,167.5,245.0,630.0
34.0,81.62,207.5,157.5,260.0,625.0
27.0,80.29,210.0,135.0,270.0,615.0
31.0,82.59,215.0,160.0,240.0,615.0
23.0,81.88,230.0,140.0,240.0,610.0
25.0,82.85,215.0,165.0,220.0,600.0
40.0,81.82,210.0,127.5,257.5,595.0
23.0,82.58,207.5,152.5,225.0,585.0
25.0,80.84,200.0,137.5,242.5,580.0
36.0,83.0,237.5,120.0,200.0,557.5
27.0,83.0,192.5,140.0,212.5,545.0
22.0,92.56,327.5,197.5,345.0,870.0
24.0,90.81,255.0,190.0,285.0,730.0
27.0,89.58,265.0,182.5,280.0,727.5
33.0,91.51,285.0,112.5,310.0,707.5
29.0,91.98,260.0,167.5,280.0,707.5
27.0,88.33,227.5,160.0,292.5,680.0
27.0,91.86,252.5,150.0,275.0,677.5
22.0,92.12,240.0,155.0,280.0,675.0
47.0,91.33,235.0,160.0,260.0,655.0
25.0,92.21,230.0,185.0,240.0,655.0
38.0,92.71,225.0,152.5,255.0,632.5
28.0,92.68,225.0,165.0,240.0,630.0
26.0,87.47,210.0,135.0,240.0,585.0
27.0,103.11,272.5,218.5,307.5,798.5
30.0,100.19,265.0,180.0,337.5,782.5
27.0,104.47,280.0,187.5,315.0,782.5
23.0,101.53,302.5,172.5,305.0,780.0
23.0,102.64,280.0,182.5,305.0,767.5
30.0,104.02,265.0,185.0,307.5,757.5
28.0,104.99,265.0,177.5,295.0,737.5
40.0,102.66,270.0,180.0,272.5,722.5
38.0,99.64,240.0,185.0,282.5,707.5
26.0,101.76,260.0,165.0,280.0,705.0
36.0,102.98,250.0,195.0,255.0,700.0
30.0,104.78,237.5,172.5,280.0,690.0
32.0,102.41,247.5,170.0,250.0,667.5
36.0,104.13,230.0,150.0,240.0,620.0
39.0,98.15,210.0,162.5,240.0,612.5
26.0,96.5,227.5,142.5,235.0,605.0
37.0,103.69,210.0,160.0,230.0,600.0
26.0,115.55,325.0,205.0,345.0,875.0
36.0,118.14,312.5,217.5,327.5,857.5
23.0,119.99,322.5,220.0,315.0,857.5
26.0,118.63,285.0,202.5,312.5,800.0
31.0,116.57,285.0,190.0,315.0,790.0
31.0,125.74,325.0,205.0,330.0,860.0
33.0,148.98,315.0,212.5,290.0,817.5
30.0,124.8,292.5,155.0,322.5,770.0
34.0,160.0,315.0,145.0,300.0,760.0
26.0,124.99,282.5,190.0,277.5,750.0
45.0,46.55,102.5,65.0,127.5,295.0
29.0,46.2,80.0,50.0,125.0,255.0
37.0,47.0,82.5,47.5,115.0,245.0
27.0,45.07,80.0,50.0,105.0,235.0
22.0,43.0,65.0,37.5,102.5,205.0
23.0,52.0,117.5,77.5,127.5,322.5
36.0,52.0,117.5,75.0,130.0,322.5
22.0,48.99,105.0,96.0,115.0,316.0
29.0,51.08,122.5,60.0,122.5,305.0
26.0,49.87,95.0,55.0,122.5,272.5
33.0,56.4,137.5,77.5,180.0,395.0
36.0,55.5,130.0,77.5,170.0,377.5
40.0,56.32,107.5,75.0,150.0,332.5
22.0,56.79,97.5,95.0,97.5,290.0
29.0,62.15,160.0,77.5,172.5,410.0
27.0,62.19,152.5,82.5,155.0,390.0
34.0,62.3,127.5,90.0,150.0,367.5
25.0,62.7,125.0,65.0,162.5,352.5
23.0,60.79,115.0,72.5,150.0,337.5
29.0,61.75,115.0,65.0,155.0,335.0
35.0,62.33,120.0,75.0,135.0,330.0
33.0,61.99,115.0,55.0,130.0,300.0
20.0,62.61,102.5,72.5,105.0,280.0
27.0,70.78,160.5,102.5,187.5,450.5
22.0,71.05,161.0,97.5,190.5,449.0
25.0,71.72,145.0,75.0,142.5,362.5
26.0,65.87,125.0,65.0,140.0,330.0
30.0,69.65,107.5,75.0,142.5,325.0
40.0,70.91,130.0,60.0,135.0,325.0
27.0,66.73,110.0,60.0,130.0,300.0
24.0,83.35,170.0,82.5,187.5,440.0
21.0,83.51,160.0,87.5,160.0,407.5
43.0,81.9,142.5,87.5,140.0,370.0
22.0,72.88,115.0,70.0,130.0,315.0
32.0,102.34,167.5,112.5,182.5,462.5
36.0,109.75,195.0,85.0,180.0,460.0
33.0,100.43,165.0,113.5,165.0,443.5
29.0,58.9,175.0,125.0,207.5,507.5
26.0,65.75,225.5,147.5,260.0,633.0
27.0,65.0,185.0,130.0,232.5,547.5
29.0,65.66,197.5,132.5,212.5,542.5
22.0,65.57,185.0,137.5,210.0,532.5
29.0,66.0,170.0,125.0,210.0,505.0
21.0,73.62,230.0,150.0,235.0,615.0
27.0,72.1,220.0,120.0,250.0,590.0
24.0,73.87,187.5,152.5,247.5,587.5
24.0,74.0,202.5,152.5,227.5,582.5
32.0,73.58,200.0,142.5,235.0,577.5
36.0,73.75,190.0,150.0,230.0,570.0
29.0,73.2,200.0,120.0,235.0,555.0
27.0,72.66,195.0,135.0,200.0,530.0
19.0,73.0,190.0,120.0,197.5,507.5
18.0,72.39,175.0,120.0,185.0,480.0
22.0,82.88,266.0,187.5,262.5,716.0
28.0,79.76,240.0,150.0,300.5,690.5
26.0,81.63,270.0,137.5,270.0,677.5
23.0,81.76,230.0,165.0,275.0,670.0
34.0,82.35,230.0,190.0,250.0,670.0
27.0,82.81,235.0,172.5,262.5,670.0
30.0,82.12,220.0,170.0,245.0,635.0
25.0,82.38,225.0,155.0,250.0,630.0
27.0,82.03,210.0,170.0,235.0,615.0
26.0,82.73,220.0,140.0,255.0,615.0
25.0,82.14,200.0,132.5,260.0,592.5
23.0,82.13,212.5,150.0,225.0,587.5
25.0,81.65,202.5,132.5,250.0,585.0
33.0,80.78,210.0,137.5,215.0,562.5
30.0,80.89,180.0,112.5,225.0,517.5
25.0,77.16,165.0,122.5,200.0,487.5
34.0,92.14,282.5,147.5,330.0,760.0
25.0,92.05,270.0,170.0,300.0,740.0
29.0,90.92,232.5,165.0,310.0,707.5
31.0,89.2,245.0,150.0,290.0,685.0
25.0,90.01,260.0,145.0,275.0,680.0
27.0,90.94,220.0,177.5,282.5,680.0
23.0,92.14,222.5,185.0,252.5,660.0
24.0,91.46,217.5,150.0,290.0,657.5
23.0,91.94,230.0,162.5,262.5,655.0
22.0,92.71,240.0,125.0,270.0,635.0
27.0,91.67,222.5,180.0,230.0,632.5
32.0,92.26,220.0,160.0,235.0,615.0
28.0,90.64,200.0,165.0,245.0,610.0
24.0,91.25,210.0,160.0,227.5,597.5
27.0,87.15,205.0,170.0,207.5,582.5
36.0,88.3,220.0,110.0,247.5,577.5
24.0,103.61,345.0,231.0,335.0,911.0
21.0,101.66,305.0,180.0,312.5,797.5
31.0,103.49,277.5,185.0,315.0,777.5
45.0,98.06,290.0,195.0,290.0,775.0
30.0,104.43,275.0,185.0,300.0,760.0
31.0,103.11,270.0,167.5,315.0,752.5
23.0,101.53,272.5,160.0,275.0,707.5
31.0,100.82,260.0,175.0,265.0,700.0
29.0,103.62,225.0,155.0,310.0,690.0
34.0,103.69,250.0,167.5,272.5,690.0
36.0,104.1,257.5,155.0,277.5,690.0
28.0,104.14,255.0,177.5,257.5,690.0
36.0,104.32,240.0,180.0,270.0,690.0
23.0,104.56,245.0,170.0,275.0,690.0
27.0,102.6,250.0,157.5,250.0,657.5
24.0,104.95,230.0,172.5,220.0,622.5
34.0,96.44,200.0,170.0,240.0,610.0
25.0,97.38,215.0,155.0,230.0,600.0
29.0,100.7,205.0,145.0,225.0,575.0
28.0,116.4,336.0,200.0,347.5,883.5
29.0,116.26,272.5,230.0,305.0,807.5
31.0,115.91,270.0,180.0,300.0,750.0
30.0,112.89,260.0,172.5,302.5,735.0
22.0,118.24,262.5,190.0,272.5,725.0
20.0,105.25,255.0,192.5,265.0,712.5
30.0,113.25,255.0,190.0,260.0,705.0
30.0,118.89,220.0,160.0,250.0,630.0
35.0,118.85,230.0,145.0,240.0,615.0
25.0,141.91,355.0,255.0,320.0,930.0
35.0,144.86,320.0,207.5,282.5,810.0
21.0,131.08,302.5,180.0,282.5,765.0
32.0,121.98,235.0,165.0,240.0,640.0
40.0,123.95,232.5,132.5,265.0,630.0
46.0,46.48,112.5,70.0,135.0,317.5
20.0,46.88,105.0,75.0,110.0,290.0
24.0,45.89,82.5,55.0,117.5,255.0
24.0,52.0,122.5,103.0,150.0,375.5
23.0,51.57,145.0,85.0,145.0,375.0
25.0,51.79,132.5,80.0,132.5,345.0
28.0,51.09,107.5,60.0,115.0,282.5
25.0,52.0,105.0,50.0,120.0,275.0
26.0,51.98,95.0,57.5,112.5,265.0
26.0,49.96,100.0,47.5,105.0,252.5
24.0,51.09,95.0,47.5,105.0,247.5
37.0,56.96,135.0,77.5,170.0,382.5
25.0,56.28,132.5,80.0,155.0,367.5
32.0,56.73,127.5,77.5,152.5,357.5
20.0,53.77,102.5,70.0,125.0,297.5
23.0,56.87,97.5,103.0,95.0,295.5
31.0,55.79,95.0,52.5,132.5,280.0
24.0,57.0,95.0,65.0,120.0,280.0
31.0,62.48,172.5,80.0,175.0,427.5
39.0,62.43,140.0,87.5,190.0,417.5
24.0,61.84,137.5,90.0,165.0,392.5
36.0,62.6,135.0,87.5,150.0,372.5
36.0,61.98,140.0,75.0,150.0,365.0
28.0,61.29,122.5,60.0,137.5,320.0
27.0,68.56,147.5,75.0,162.5,385.0
31.0,68.55,117.5,90.0,157.5,365.0
37.0,67.4,125.0,72.5,157.5,355.0
20.0,66.43,142.5,70.0,140.0,352.5
34.0,68.99,100.0,57.5,130.0,287.5
37.0,66.47,70.0,60.0,100.0,230.0
28.0,72.87,172.5,100.0,193.0,465.5
30.0,74.61,160.0,105.0,190.0,455.0
19.0,72.21,122.5,85.0,140.0,347.5
44.0,82.59,150.0,97.5,160.0,407.5
21.0,76.49,140.0,82.5,150.0,372.5
24.0,76.15,130.0,80.0,160.0,370.0
38.0,115.69,225.0,100.0,200.0,525.0
35.0,101.36,172.5,117.5,180.0,470.0
34.0,106.98,170.0,112.5,172.5,455.0
19.0,52.98,140.5,107.5,180.0,428.0
18.0,52.5,90.0,87.5,110.0,287.5
23.0,58.5,145.0,115.0,190.0,450.0
20.0,58.38,147.5,105.0,170.0,422.5
22.0,58.97,140.0,85.0,140.0,365.0
21.0,59.0,110.0,97.5,150.0,357.5
22.0,65.48,185.0,140.0,225.0,550.0
22.0,65.7,195.0,137.5,210.0,542.5
20.0,65.3,175.0,127.5,212.5,515.0
20.0,65.91,177.5,132.5,190.0,500.0
18.0,60.17,117.5,70.0,152.5,340.0
21.0,73.3,225.0,150.0,237.5,612.5
22.0,73.9,195.0,130.0,263.0,588.0
22.0,73.93,195.0,140.0,225.0,560.0
21.0,73.96,175.0,135.0,230.0,540.0
20.0,72.84,195.0,135.0,195.0,525.0
20.0,73.97,192.5,127.5,200.0,520.0
22.0,72.23,177.5,130.0,195.0,502.5
19.0,72.35,180.0,127.5,172.5,480.0
18.0,71.6,180.0,95.0,180.0,455.0
23.0,82.89,225.0,160.0,245.0,630.0
18.0,82.84,220.0,142.5,252.5,615.0
22.0,82.49,222.5,140.0,235.0,597.5
21.0,81.55,210.0,142.5,242.5,595.0
21.0,81.62,212.5,137.5,245.0,595.0
21.0,79.69,197.5,170.0,212.5,580.0
22.0,82.93,215.0,125.0,240.0,580.0
19.0,78.22,160.0,85.0,180.0,425.0
22.0,80.35,152.5,115.0,155.0,422.5
20.0,92.45,242.5,155.0,250.0,647.5
18.0,90.65,230.0,150.0,230.0,610.0
21.0,87.12,222.5,140.0,245.0,607.5
22.0,92.09,225.0,150.0,232.5,607.5
18.0,91.62,135.0,95.0,182.5,412.5
21.0,100.43,282.5,170.0,280.0,732.5
20.0,104.3,250.0,195.0,260.0,705.0
22.0,103.48,282.5,155.0,257.5,695.0
21.0,103.21,202.5,155.0,225.0,582.5
22.0,113.93,270.0,200.0,292.5,762.5
19.0,118.97,260.0,160.0,277.5,697.5
22.0,117.44,255.0,172.5,262.5,690.0
18.0,118.15,220.0,180.0,230.0,630.0
21.0,149.87,300.0,235.0,305.0,840.0
21.0,157.28,317.5,167.5,307.5,792.5
21.0,131.85,307.5,177.5,290.0,775.0
15.0,40.06,50.0,27.5,72.5,150.0
18.0,42.01,52.5,30.0,67.5,150.0
13.0,46.79,85.0,65.0,135.0,285.0
17.0,47.0,100.0,55.0,127.5,282.5
17.0,46.93,82.5,55.0,134.0,271.5
16.0,46.68,92.5,50.0,100.0,242.5
14.0,52.0,105.0,83.0,105.0,293.0
16.0,51.14,107.5,60.0,122.5,290.0
15.0,52.0,95.0,65.0,107.5,267.5
14.0,51.64,75.0,60.0,87.5,222.5
17.0,50.81,62.5,52.5,87.5,202.5
18.0,56.55,117.5,70.0,105.0,292.5
17.0,56.19,105.0,60.0,122.5,287.5
18.0,55.81,85.0,57.5,125.0,267.5
17.0,56.76,87.5,55.0,107.5,250.0
18.0,61.18,141.0,62.5,159.5,363.0
14.0,60.78,92.5,72.5,105.0,270.0
17.0,62.81,80.0,47.5,107.5,235.0
17.0,58.77,77.5,42.5,105.0,225.0
17.0,69.0,125.0,87.5,165.0,377.5
16.0,65.45,110.0,55.0,105.0,270.0
15.0,69.93,120.0,75.0,117.5,312.5
14.0,72.78,75.0,42.5,82.5,200.0
16.0,82.44,105.0,45.0,115.0,265.0
18.0,104.27,145.5,65.0,153.0,363.5
17.0,129.23,132.5,65.0,130.0,327.5
17.0,53.0,138.0,75.0,155.0,368.0
17.0,52.9,105.0,82.5,140.0,327.5
14.0,53.0,105.0,85.0,115.0,305.0
13.0,50.4,80.0,42.5,75.0,197.5
13.0,43.16,65.0,32.5,77.5,175.0
16.0,57.71,160.0,102.5,202.5,465.0
17.0,58.8,170.0,105.0,185.0,460.0
16.0,59.0,140.0,90.0,180.0,410.0
16.0,58.8,140.0,80.0,180.0,400.0
15.0,57.7,122.5,90.0,140.0,352.5
16.0,58.83,100.0,90.0,135.0,325.0
16.0,56.7,90.0,90.0,135.0,315.0
14.0,57.71,100.0,67.5,115.0,282.5
13.0,56.89,110.0,50.0,120.0,280.0
16.0,64.25,160.0,110.0,207.5,477.5
14.0,65.87,185.0,105.0,185.0,475.0
18.0,65.45,155.0,115.0,202.5,472.5
15.0,63.89,175.0,100.0,190.0,465.0
17.0,65.97,167.5,92.5,202.5,462.5
18.0,64.61,147.5,100.0,202.5,450.0
18.0,64.47,142.5,105.0,185.0,432.5
16.0,65.56,142.5,92.5,150.0,385.0
18.0,65.53,130.0,92.5,152.5,375.0
15.0,63.98,135.0,87.5,147.5,370.0
16.0,61.95,127.5,85.0,147.5,360.0
15.0,62.65,95.0,62.5,122.5,280.0
15.0,62.37,85.0,72.5,107.5,265.0
14.0,62.16,92.5,55.0,112.5,260.0
18.0,73.72,175.0,122.5,225.0,522.5
15.0,72.04,185.0,140.0,195.0,520.0
17.0,72.19,185.0,105.0,210.0,500.0
17.0,69.5,170.0,110.0,200.0,480.0
17.0,73.69,155.0,105.0,190.0,450.0
18.0,73.0,157.5,107.5,180.0,445.0
17.0,71.72,167.5,107.5,160.0,435.0
17.0,71.67,175.0,107.5,147.5,430.0
17.0,68.76,160.0,72.5,180.0,412.5
16.0,70.28,125.0,100.0,155.0,380.0
16.0,69.22,107.5,67.5,125.0,300.0
18.0,82.0,227.5,142.5,240.0,610.0
17.0,82.25,225.0,147.5,225.0,597.5
17.0,79.41,210.0,127.5,212.5,550.0
16.0,82.27,200.0,130.0,210.0,540.0
17.0,77.37,180.0,142.5,180.0,502.5
16.0,80.76,180.0,115.0,200.0,495.0
17.0,76.7,160.0,120.0,180.0,460.0
16.0,75.36,155.0,110.0,175.0,440.0
16.0,74.6,142.5,112.5,145.0,400.0
18.0,80.14,135.0,92.5,157.5,385.0
18.0,92.37,215.0,160.0,230.0,605.0
17.0,88.87,215.0,150.0,215.0,580.0
18.0,90.61,197.5,125.0,207.5,530.0
17.0,88.64,185.0,132.5,200.0,517.5
17.0,86.27,125.0,97.5,130.0,352.5
17.0,104.22,220.0,170.0,270.0,660.0
17.0,102.38,255.0,140.0,250.0,645.0
16.0,95.64,210.0,140.0,230.0,580.0
17.0,111.46,240.0,150.0,260.0,650.0
18.0,112.46,235.0,162.5,225.0,622.5
16.0,117.4,195.0,137.5,190.0,522.5
17.0,105.23,180.0,115.0,190.0,485.0
15.0,121.66,215.0,130.0,230.0,575.0
17.0,127.61,195.0,105.0,210.0,510.0
15.0,127.91,165.0,107.5,160.0,432.5
42.0,72.45,185.0,115.0,202.5,502.5
40.0,72.45,155.0,127.5,205.0,487.5
42.0,82.31,202.5,127.5,247.5,577.5
43.0,81.5,202.5,125.0,230.0,557.5
42.0,91.77,247.5,162.5,275.0,685.0
49.0,91.13,227.5,162.5,262.5,652.5
43.0,102.1,242.5,165.0,242.5,650.0
40.0,102.74,235.0,155.0,232.5,622.5
39.0,99.32,207.5,162.5,212.5,582.5
45.0,108.41,235.0,155.0,273.5,663.5
43.0,108.41,220.0,142.5,240.0,602.5
45.0,109.91,185.0,145.0,200.0,530.0
43.0,120.5,230.0,150.0,250.0,630.0
54.0,65.66,75.0,137.5,65.0,277.5
52.0,73.91,171.5,125.0,180.0,476.5
50.0,82.26,160.0,130.0,205.0,495.0
54.0,77.11,157.5,65.0,190.0,412.5
50.0,100.82,180.0,120.0,205.5,505.5
53.0,119.25,175.0,135.0,215.0,525.0
62.0,82.64,150.0,100.0,170.0,420.0
60.0,92.98,160.0,130.0,185.0,475.0
21.0,42.25,70.0,35.0,100.0,205.0
20.0,42.76,60.0,35.0,82.5,177.5
20.0,51.29,102.5,72.5,120.0,295.0
22.0,51.11,105.0,50.0,132.5,287.5
19.0,51.14,85.0,55.0,125.0,265.0
19.0,51.96,82.5,45.0,95.0,222.5
23.0,56.05,127.5,67.5,165.0,360.0
22.0,56.95,130.0,67.5,132.5,330.0
23.0,55.97,112.5,57.5,140.0,310.0
20.0,56.64,107.5,62.5,132.5,302.5
23.0,62.02,125.0,90.5,170.0,385.5
20.0,62.72,132.5,80.0,155.0,367.5
18.0,62.67,115.0,65.0,132.5,312.5
19.0,61.58,105.0,60.0,132.5,297.5
22.0,68.81,150.0,95.0,170.0,415.0
22.0,67.14,110.0,80.0,140.0,330.0
18.0,77.22,150.0,75.0,150.0,375.0
21.0,87.95,145.0,65.0,142.5,352.5
44.0,51.12,80.0,55.0,130.0,265.0
39.0,62.89,100.0,60.0,110.0,270.0
40.0,61.63,65.0,42.5,77.5,185.0
42.0,68.13,115.0,55.0,135.0,305.0
43.0,63.93,97.5,45.0,130.5,273.0
44.0,82.99,145.0,97.5,155.0,397.5
51.0,47.79,65.0,50.0,95.0,210.0
53.0,71.79,92.5,57.5,115.0,265.0
21.0,58.65,145.0,105.0,175.0,425.0
16.0,59.0,115.0,97.5,140.0,352.5
19.0,65.55,160.0,105.0,210.0,475.0
20.0,65.0,165.0,102.5,200.0,467.5
20.0,73.9,185.0,155.0,217.5,557.5
19.0,72.9,187.5,122.5,220.0,530.0
20.0,73.0,175.0,95.0,200.0,470.0
19.0,73.4,145.0,92.5,147.5,385.0
20.0,78.3,222.5,142.5,230.0,595.0
19.0,79.0,202.5,150.0,235.0,587.5
21.0,78.0,200.0,130.0,255.0,585.0
18.0,82.05,200.0,120.0,242.5,562.5
20.0,81.6,190.0,130.0,200.0,520.0
24.0,84.15,205.0,152.5,210.0,567.5
18.0,94.2,270.0,142.5,300.0,712.5
18.0,98.3,225.0,145.0,255.0,625.0
20.0,43.85,80.0,52.5,100.0,232.5
22.0,47.0,77.5,50.0,100.0,227.5
20.0,51.7,100.0,80.0,110.0,290.0
21.0,50.5,80.0,40.0,110.0,230.0
19.0,56.7,105.0,85.5,157.5,348.0
19.0,56.8,100.0,55.0,120.0,275.0
21.0,61.25,125.0,70.0,150.0,345.0
19.0,62.0,105.0,62.5,135.0,302.5
19.0,59.0,152.5,115.0,187.5,455.0
30.0,57.88,150.0,110.0,180.0,440.0
36.0,59.0,132.5,85.0,180.0,397.5
29.0,57.66,130.0,80.0,150.0,360.0
16.0,52.6,120.0,80.0,152.5,352.5
38.0,65.55,225.0,132.5,225.0,582.5
22.0,65.35,177.5,130.0,240.0,547.5
21.0,64.35,170.0,107.5,197.5,475.0
19.0,65.25,150.0,102.5,200.0,452.5
18.0,73.65,200.0,145.0,235.0,580.0
21.0,73.15,177.5,132.5,235.0,545.0
18.0,73.95,175.0,150.0,212.5,537.5
18.0,73.45,202.5,127.5,205.0,535.0
19.0,71.85,210.0,102.5,220.0,532.5
20.0,73.4,180.0,117.5,220.0,517.5
23.0,71.2,175.0,112.5,190.0,477.5
20.0,82.25,230.0,170.0,230.0,630.0
24.0,82.65,210.0,145.0,275.0,630.0
22.0,81.65,205.0,162.5,247.5,615.0
27.0,83.0,220.0,130.0,247.5,597.5
18.0,82.45,215.0,127.5,245.0,587.5
22.0,82.35,175.0,145.0,250.0,570.0
26.0,80.15,185.0,130.0,235.0,550.0
25.0,82.25,200.0,105.0,240.0,545.0
18.0,89.9,290.0,185.0,325.0,800.0
29.0,92.7,290.0,160.0,320.0,770.0
27.0,90.6,245.0,177.5,285.0,707.5
31.0,92.2,245.0,142.5,292.5,680.0
23.0,91.9,235.0,160.0,270.0,665.0
19.0,90.65,240.0,140.0,265.0,645.0
21.0,90.6,230.0,152.5,250.0,632.5
21.0,87.7,207.5,162.5,257.5,627.5
34.0,91.85,207.5,137.5,260.0,605.0
33.0,86.7,200.0,155.0,230.0,585.0
19.0,90.45,210.0,120.0,240.0,570.0
27.0,92.65,200.0,132.5,235.0,567.5
35.0,104.55,302.5,207.5,277.5,787.5
25.0,100.4,230.0,172.5,310.5,713.0
24.0,103.95,217.5,195.0,255.0,667.5
21.0,104.35,215.0,177.5,237.5,630.0
39.0,100.05,230.0,155.0,230.0,615.0
21.0,103.5,210.0,127.5,270.0,607.5
29.0,102.95,215.0,120.0,230.0,565.0
28.0,117.85,305.0,197.5,340.5,843.0
22.0,112.7,292.5,225.0,322.5,840.0
25.0,117.1,252.5,165.0,290.0,707.5
20.0,119.6,250.0,197.5,260.0,707.5
18.0,111.4,232.5,162.5,255.0,650.0
25.0,144.15,280.0,192.5,270.0,742.5
29.0,135.2,260.0,182.5,240.0,682.5
20.0,44.7,115.0,70.0,125.0,310.0
27.0,46.18,85.0,55.0,105.0,245.0
18.0,44.2,77.5,35.0,90.0,202.5
21.0,51.18,107.5,57.5,130.0,295.0
32.0,51.74,97.5,70.0,120.0,287.5
29.0,50.4,75.0,40.0,110.0,225.0
18.0,55.36,92.5,60.0,122.5,275.0
20.0,81.75,127.5,57.5,127.5,312.5
23.0,79.85,100.0,60.0,125.0,285.0
20.0,84.1,95.0,40.0,122.5,257.5
25.0,76.5,180.0,150.0,210.0,540.0
35.0,80.4,180.0,117.5,170.0,467.5
39.0,89.55,260.0,190.0,305.0,755.0
45.0,104.9,225.0,180.0,257.5,662.5
24.0,117.1,302.5,202.5,330.0,835.0
25.0,110.2,285.0,205.0,295.0,785.0
23.0,122.35,250.0,130.0,270.0,650.0
12.0,52.0,65.0,45.0,80.0,190.0
24.0,104.5,260.0,192.5,285.0,737.5
44.0,100.75,250.0,190.0,265.0,705.0
15.0,52.26,105.0,75.0,137.5,317.5
14.0,52.5,85.0,62.5,107.5,255.0
17.0,72.05,177.5,115.0,195.0,487.5
17.0,81.45,162.5,120.0,250.0,532.5
14.0,80.65,170.0,95.0,202.5,467.5
16.0,104.05,230.0,140.0,220.0,590.0
15.0,103.85,180.0,115.0,200.0,495.0
18.0,58.56,140.0,110.0,177.5,427.5
19.0,58.96,140.0,100.0,177.5,417.5
21.0,57.94,150.0,107.5,130.0,387.5
20.0,56.2,112.5,90.0,100.0,302.5
21.0,65.65,170.0,125.0,235.0,530.0
22.0,65.1,165.0,110.0,226.0,501.0
22.0,69.0,187.5,117.5,257.5,562.5
20.0,72.4,177.5,125.0,230.0,532.5
19.0,73.7,192.5,125.0,215.0,532.5
21.0,71.45,167.5,135.0,220.0,522.5
19.0,72.65,170.0,110.0,220.0,500.0
23.0,69.35,170.0,110.0,180.0,460.0
19.0,81.0,215.0,160.0,220.0,595.0
19.0,88.85,220.0,135.0,250.0,605.0
20.0,90.1,217.5,150.0,232.5,600.0
18.0,91.8,180.0,117.5,260.0,557.5
19.0,103.5,260.0,200.0,250.0,710.0
18.0,93.15,207.5,142.5,220.0,570.0
28.0,58.06,125.0,75.0,162.5,362.5
29.0,62.0,140.0,112.5,215.0,467.5
26.0,81.75,215.0,160.0,250.0,625.0
23.0,82.3,202.5,135.0,267.5,605.0
18.0,82.55,202.5,130.0,252.5,585.0
32.0,82.55,180.0,125.0,240.0,545.0
32.0,90.1,242.5,140.0,265.0,647.5
31.0,92.65,235.0,130.0,282.5,647.5
26.0,92.2,210.0,175.0,260.0,645.0
24.0,89.1,210.0,162.5,265.0,637.5
24.0,91.45,227.5,162.5,242.5,632.5
25.0,91.3,210.0,157.5,240.0,607.5
33.0,88.55,200.0,150.0,245.0,595.0
34.0,101.8,225.0,150.0,290.0,665.0
27.0,119.4,312.5,205.0,340.0,857.5
34.0,112.15,325.0,212.5,285.0,822.5
24.0,134.5,280.0,180.0,255.0,715.0
26.0,120.1,277.5,175.0,260.0,712.5
26.0,121.25,252.5,150.0,282.5,685.0
28.0,128.7,245.0,170.0,230.0,645.0
17.0,42.66,57.5,35.0,82.5,175.0
16.0,51.14,101.5,52.5,87.5,241.5
16.0,51.82,72.5,50.0,100.0,222.5
15.0,55.9,90.5,57.5,102.5,250.5
18.0,54.14,77.5,45.0,100.0,222.5
21.0,45.36,75.0,40.0,105.0,220.0
18.0,51.02,92.5,55.0,127.5,275.0
20.0,51.22,95.0,47.5,125.0,267.5
20.0,51.08,101.0,60.0,105.0,266.0
21.0,67.45,130.0,62.5,130.0,322.5
19.0,84.55,100.0,50.0,112.5,262.5
26.0,50.76,97.5,62.5,145.0,305.0
31.0,50.96,95.0,62.5,107.5,265.0
29.0,54.76,100.0,60.0,150.0,310.0
19.0,42.05,72.5,42.5,92.5,207.5
19.0,42.25,75.0,32.5,90.0,197.5
23.0,42.75,67.5,32.5,87.5,187.5
21.0,42.0,60.0,37.5,87.5,185.0
21.0,46.3,102.5,77.5,125.0,305.0
19.0,46.85,92.5,72.5,117.5,282.5
22.0,45.5,90.0,47.5,115.0,252.5
19.0,46.95,75.0,47.5,100.0,222.5
21.0,46.85,80.0,45.0,95.0,220.0
22.0,45.8,60.0,47.5,102.5,210.0
22.0,50.7,112.5,65.0,148.0,325.5
22.0,51.95,110.0,57.5,132.5,300.0
21.0,51.95,107.5,67.5,122.5,297.5
20.0,50.95,112.5,60.0,117.5,290.0
23.0,49.45,80.0,50.0,105.0,235.0
19.0,51.85,80.0,47.5,100.0,227.5
20.0,50.05,72.5,42.5,110.0,225.0
20.0,51.25,67.5,42.5,105.0,215.0
21.0,56.5,125.0,67.5,140.0,332.5
20.0,56.65,112.5,65.0,155.0,332.5
19.0,54.7,107.5,77.5,137.5,322.5
21.0,52.45,95.0,55.0,100.0,250.0
22.0,56.2,75.0,52.5,95.0,222.5
19.0,61.65,132.5,70.0,162.5,365.0
23.0,61.2,110.0,67.5,120.0,297.5
