Hours Since Oct 2 2012,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,holiday
23298,3350,285.86,0,0,90,Clouds,overcast clouds,None
23299,3199,285.58,0,0,90,Clouds,overcast clouds,None
23300,2838,285.01,0,0,90,Clouds,overcast clouds,None
23301,2442,284.38,0,0,75,Clouds,broken clouds,None
23302,1316,284.05,0,0,40,Clouds,scattered clouds,None
23303,645,283.15,0,0,75,Clouds,broken clouds,None
23304,417,282.06,0,0,20,Clouds,few clouds,None
23305,303,280.93,0,0,20,Clouds,few clouds,None
23306,349,279.93,0,0,1,Clear,sky is clear,None
23307,844,279.36,0,0,1,Clear,sky is clear,None
23308,2676,279,0,0,75,Clouds,broken clouds,None
23309,5592,279.61,0,0,75,Drizzle,drizzle,None
23310,5592,279.61,0,0,75,Rain,moderate rain,None
23311,6102,279.16,0.76,0,90,Rain,moderate rain,None
23312,5340,278.07,1.69,0,90,Rain,moderate rain,None
23313,5340,278.07,1.69,0,90,Mist,mist,None
23314,5340,278.07,1.69,0,90,Drizzle,light intensity drizzle,None
23315,5101,277.99,1.69,0,90,Rain,moderate rain,None
23316,5101,277.99,1.69,0,90,Drizzle,light intensity drizzle,None
23317,4736,278.35,0.98,0,90,Rain,moderate rain,None
23318,4736,278.35,0.98,0,90,Mist,mist,None
23319,4736,278.35,0.98,0,90,Drizzle,light intensity drizzle,None
23320,5115,278.85,0,0,90,Drizzle,drizzle,None
23321,5115,278.85,0,0,90,Rain,moderate rain,None
23322,5454,279.74,0,0,90,Drizzle,light intensity drizzle,None
23323,5454,279.74,0,0,90,Rain,moderate rain,None
23324,5368,280.66,0.25,0,90,Rain,light rain,None
23325,5563,281.04,0,0,90,Rain,proximity shower rain,None
23326,5830,281.04,0,0,90,Clouds,overcast clouds,None
23327,6350,280.89,0,0,90,Clouds,overcast clouds,None
23328,5419,280.18,0,0,90,Clouds,overcast clouds,None
23329,4788,279.56,0,0,90,Clouds,overcast clouds,None
23330,3865,279.04,0,0,90,Clouds,overcast clouds,None
23331,3309,278.37,0,0,90,Clouds,overcast clouds,None
23332,2983,277.96,0,0,90,Clouds,overcast clouds,None
23333,2615,277.63,0,0,75,Clouds,broken clouds,None
23334,1873,277.4,0,0,75,Clouds,broken clouds,None
23335,1257,277.26,0,0,90,Clouds,overcast clouds,None
23336,972,276.97,0,0,90,Clouds,overcast clouds,None
23337,822,276.57,0,0,90,Clouds,overcast clouds,None
23338,411,275.88,0,0,90,Clouds,overcast clouds,None
23339,486,274.98,0,0,20,Clouds,few clouds,None
23340,817,274.36,0,0,20,Clouds,few clouds,None
23341,1162,273.9,0,0,20,Clouds,few clouds,None
23342,1730,274.24,0,0,20,Clouds,few clouds,None
23343,2748,274.91,0,0,20,Clouds,few clouds,None
23344,3604,275.68,0,0,75,Clouds,broken clouds,None
23345,3547,276.63,0,0,90,Clouds,overcast clouds,None
23346,4069,277.46,0,0,75,Clouds,broken clouds,None
23347,4480,278.79,0,0,40,Clouds,scattered clouds,None
23348,4220,279.8,0,0,40,Clouds,scattered clouds,None
23349,4355,281.12,0,0,20,Clouds,few clouds,None
23350,4223,282.08,0,0,40,Clouds,scattered clouds,None
23351,4407,283.15,0,0,40,Clouds,scattered clouds,None
23352,4403,283.77,0,0,40,Clouds,scattered clouds,None
23353,4031,283.23,0,0,40,Clouds,scattered clouds,None
23354,3707,282.71,0,0,40,Clouds,scattered clouds,None
23355,3154,281.72,0,0,40,Clouds,scattered clouds,None
23356,3196,279.92,0,0,20,Clouds,few clouds,None
23357,3427,278.42,0,0,20,Clouds,few clouds,None
23358,2225,276.67,0,0,20,Clouds,few clouds,None
23359,1687,275.41,0,0,1,Haze,haze,None
23360,972,274,0,0,1,Clear,sky is clear,None
23361,822,273.29,0,0,1,Clear,sky is clear,None
23362,411,273.21,0,0,1,Clear,sky is clear,None
23363,486,273.04,0,0,1,Clear,sky is clear,None
23364,698,273.37,0,0,20,Clouds,few clouds,None
23365,960,273.55,0,0,20,Clouds,few clouds,None
23366,1391,274.99,0,0,1,Clear,sky is clear,None
23367,2002,278.4,0,0,1,Clear,sky is clear,None
23368,2914,281.49,0,0,1,Clear,sky is clear,None
23369,3644,283.86,0,0,1,Clear,sky is clear,None
23370,3858,285.69,0,0,20,Clouds,few clouds,None
23371,4142,287.26,0,0,20,Clouds,few clouds,None
23372,4530,288.25,0,0,40,Clouds,scattered clouds,None
23373,4765,289.27,0,0,75,Clouds,broken clouds,None
23374,4442,289.85,0,0,75,Clouds,broken clouds,None
23375,5040,290.7,0,0,40,Clouds,scattered clouds,None
23376,4643,290.85,0,0,40,Clouds,scattered clouds,None
23377,4032,290.78,0,0,40,Clouds,scattered clouds,None
23378,3259,290.51,0,0,40,Clouds,scattered clouds,None
23379,3078,289.18,0,0,40,Clouds,scattered clouds,None
23380,2857,287.08,0,0,75,Clouds,broken clouds,None
23381,2162,286.67,0,0,75,Clouds,broken clouds,None
23382,1572,286.28,0,0,75,Clouds,broken clouds,None
23383,667,286.43,0,0,75,Clouds,broken clouds,None
23384,394,286.61,0,0,75,Clouds,broken clouds,None
23385,285,285.39,0,0,90,Rain,light rain,None
23386,340,284.6,0,0,90,Clouds,overcast clouds,None
23387,854,282.53,0,0,40,Clouds,scattered clouds,None
23388,2855,280.8,0,0,40,Clouds,scattered clouds,None
23389,5922,280.24,0,0,40,Clouds,scattered clouds,None
23390,5853,284.03,0,0,20,Clouds,few clouds,None
23391,4907,285.77,0,0,20,Clouds,few clouds,None
23392,4389,287.33,0,0,20,Clouds,few clouds,None
23393,4564,288.76,0,0,20,Clouds,few clouds,None
23394,4837,289.42,0,0,20,Clouds,few clouds,None
23395,4703,289.58,0,0,20,Clouds,few clouds,None
23396,5165,289.72,0,0,20,Clouds,few clouds,None
23397,5598,290.73,0,0,40,Clouds,scattered clouds,None
23398,6144,290.28,0,0,40,Clouds,scattered clouds,None
23399,5648,290.19,0,0,40,Clouds,scattered clouds,None
23400,4297,289.81,0,0,75,Clouds,broken clouds,None
23401,3077,289.34,0,0,40,Clouds,scattered clouds,None
23402,2764,288.45,0,0,20,Clouds,few clouds,None
23403,2846,286.12,0,0,20,Clouds,few clouds,None
23404,1806,283.87,0,0,20,Clouds,few clouds,None
23405,1035,282.64,0,0,20,Clouds,few clouds,None
23406,614,282.91,0,0,20,Clouds,few clouds,None
23407,372,282.66,0,0,1,Clear,sky is clear,None
23408,258,281.66,0,0,1,Clear,sky is clear,None
23409,324,281.58,0,0,20,Clouds,few clouds,None
23410,896,280.97,0,0,90,Clouds,overcast clouds,None
23411,2956,280.12,0,0,90,Clouds,overcast clouds,None
23412,6095,279.19,0,0,40,Clouds,scattered clouds,None
23413,6807,280.36,0,0,40,Clouds,scattered clouds,None
23414,6085,282.73,0,0,75,Clouds,broken clouds,None
23415,5177,284.72,0,0,20,Clouds,few clouds,None
23416,4455,286.16,0,0,20,Clouds,few clouds,None
23417,4777,287,0,0,1,Clear,sky is clear,None
23418,4799,288.42,0,0,20,Clouds,few clouds,None
23419,4945,289.1,0,0,20,Clouds,few clouds,None
23420,5189,289.98,0,0,20,Clouds,few clouds,None
23421,5817,290.36,0,0,20,Clouds,few clouds,None
23422,6360,290.42,0,0,20,Clouds,few clouds,None
23423,6032,290.66,0,0,20,Clouds,few clouds,None
23424,4459,290.24,0,0,20,Clouds,few clouds,None
23425,2631,289.54,0,0,20,Haze,haze,None
23426,2739,288.64,0,0,20,Clouds,few clouds,None
23427,2438,285.89,0,0,20,Clouds,few clouds,None
23428,1736,282.84,0,0,20,Clouds,few clouds,None
23429,1115,281.17,0,0,20,Clouds,few clouds,None
23430,588,280.01,0,0,1,Clear,sky is clear,None
23431,333,279.16,0,0,1,Clear,sky is clear,None
23432,302,278.29,0,0,1,Clear,sky is clear,None
23433,360,277.58,0,0,1,Clear,sky is clear,None
23434,905,277.01,0,0,1,Clear,sky is clear,None
23435,2982,276.82,0,0,1,Clear,sky is clear,None
23436,6045,276.27,0,0,1,Clear,sky is clear,None
23437,6669,278.16,0,0,1,Haze,haze,None
23438,5742,283,0,0,1,Clear,sky is clear,None
23439,5139,286.94,0,0,1,Clear,sky is clear,None
23440,4572,289.34,0,0,5,Clear,sky is clear,None
23441,4784,290.69,0,0,1,Clear,sky is clear,None
23442,4940,291.45,0,0,40,Clouds,scattered clouds,None
23443,4991,291.56,0,0,20,Clouds,few clouds,None
23444,5494,292.37,0,0,20,Clouds,few clouds,None
23445,5617,292.78,0,0,20,Clouds,few clouds,None
23446,6472,293.4,0,0,20,Clouds,few clouds,None
23447,6147,293.4,0,0,20,Clouds,few clouds,None
23448,4201,293.23,0,0,20,Clouds,few clouds,None
23449,2490,292.55,0,0,1,Clear,sky is clear,None
23450,2617,291.23,0,0,20,Clouds,few clouds,None
23451,2530,287.7,0,0,40,Clouds,scattered clouds,None
23452,1765,284.77,0,0,1,Clear,sky is clear,None
23453,1124,283.23,0,0,75,Clouds,broken clouds,None
23454,643,281.95,0,0,1,Clear,sky is clear,None
23455,392,281.47,0,0,1,Clear,sky is clear,None
23456,287,281.14,0,0,1,Clear,sky is clear,None
23457,351,280.94,0,0,1,Clear,sky is clear,None
23458,874,280.69,0,0,1,Clear,sky is clear,None
23459,2925,280.7,0,0,40,Clouds,scattered clouds,None
23460,6054,280.53,0,0,40,Clouds,scattered clouds,None
23461,6845,282.27,0,0,20,Clouds,few clouds,None
23462,5884,285.82,0,0,20,Clouds,few clouds,None
23463,5008,288.32,0,0,20,Clouds,few clouds,None
23464,4597,291.01,0,0,20,Clouds,few clouds,None
23465,4932,293.01,0,0,40,Clouds,scattered clouds,None
23466,5120,294.44,0,0,40,Clouds,scattered clouds,None
23467,5005,294.56,0,0,40,Clouds,scattered clouds,None
23468,5375,295.13,0,0,75,Clouds,broken clouds,None
23469,5666,295.44,0,0,90,Clouds,overcast clouds,None
23470,6428,295.62,0,0,75,Clouds,broken clouds,None
23471,6063,295.37,0,0,75,Clouds,broken clouds,None
23472,4756,295.55,0,0,75,Clouds,broken clouds,None
23473,3028,294.81,0,0,75,Clouds,broken clouds,None
23474,2759,293.2,0,0,1,Clear,sky is clear,None
23475,2680,291.24,0,0,40,Clouds,scattered clouds,None
23476,2313,289.28,0,0,40,Clouds,scattered clouds,None
23477,1395,287.95,0,0,1,Clear,sky is clear,None
23478,750,287.85,0,0,40,Clouds,scattered clouds,None
23479,450,287,0,0,20,Clouds,few clouds,None
23480,330,285.55,0,0,20,Clouds,few clouds,None
23481,376,284.78,0,0,20,Clouds,few clouds,None
23482,850,283.91,0,0,20,Clouds,few clouds,None
23483,2714,283.33,0,0,20,Clouds,few clouds,None
23484,5661,282.52,0,0,20,Clouds,few clouds,None
23485,6715,284.17,0,0,20,Clouds,few clouds,None
23486,5415,287.85,0,0,20,Clouds,few clouds,None
23487,5293,290.31,0,0,75,Clouds,broken clouds,None
23488,4608,292.55,0,0,75,Clouds,broken clouds,None
23489,5149,294.56,0,0,20,Clouds,few clouds,None
23490,5252,295.14,0,0,40,Clouds,scattered clouds,None
23491,5189,295.48,0,0,75,Clouds,broken clouds,None
23492,5426,295.46,0,0,75,Clouds,broken clouds,None
23493,5922,295.67,0,0,75,Clouds,broken clouds,None
23494,6126,295.73,0,0,75,Clouds,broken clouds,None
23495,5514,295.69,0,0,75,Clouds,broken clouds,None
23496,4756,295.64,0,0,75,Clouds,broken clouds,None
23497,3680,295.14,0,0,75,Clouds,broken clouds,None
23498,3223,294.04,0,0,75,Clouds,broken clouds,None
23499,3399,290.54,0,0,75,Clouds,broken clouds,None
23500,3133,287.42,0,0,1,Clear,sky is clear,None
23501,2312,286.51,0,0,68,Clouds,broken clouds,None
23502,1689,284.86,0,0,1,Clear,sky is clear,None
23503,1016,284.36,0,0,75,Clouds,broken clouds,None
23504,1081,283.33,0,0,90,Clouds,overcast clouds,None
23505,875,282.92,0.3,0,75,Rain,light rain,None
23506,946,281.64,0,0,1,Mist,mist,None
23507,1435,281.5,0,0,1,Mist,mist,None
23508,1718,281.3,0,0,1,Mist,mist,None
23509,2026,282.72,0,0,1,Haze,haze,None
23510,2763,286.87,0,0,40,Haze,haze,None
23511,3897,290.82,0,0,1,Clear,sky is clear,None
23512,4194,294.01,0,0,1,Clear,sky is clear,None
23513,4755,296.55,0,0,1,Clear,sky is clear,None
23514,5117,297.28,0,0,20,Clouds,few clouds,None
23515,4891,298.02,0,0,20,Clouds,few clouds,None
23516,4569,298.67,0,0,20,Clouds,few clouds,None
23517,4473,298.74,0,0,1,Clear,sky is clear,None
23518,4523,299.12,0,0,5,Clear,sky is clear,None
23519,4097,299.05,0,0,1,Clear,sky is clear,None
23520,3895,298.94,0,0,1,Haze,haze,None
23521,3523,298.66,0,0,1,Clear,sky is clear,None
23522,3345,296.98,0,0,5,Clear,sky is clear,None
23523,3472,291.32,0,0,1,Clear,sky is clear,None
23524,3370,289.1,0,0,1,Clear,sky is clear,None
23525,2273,287.05,0,0,1,Clear,sky is clear,None
23526,1719,285.77,0,0,1,Clear,sky is clear,None
23527,1185,285.39,0,0,1,Haze,haze,None
23528,966,284.38,0,0,1,Haze,haze,None
23529,387,284.75,0,0,1,Haze,haze,None
23530,326,284.21,0,0,1,Mist,mist,None
23531,458,284.5,0,0,1,Haze,haze,None
23532,898,283.78,0,0,1,Haze,haze,None
23533,1210,285.41,0,0,20,Clouds,few clouds,None
23534,1954,289.62,0,0,20,Clouds,few clouds,None
23535,2844,293.01,0,0,20,Clouds,few clouds,None
23536,3603,295.82,0,0,20,Clouds,few clouds,None
23537,4348,297.88,0,0,20,Clouds,few clouds,None
23538,4642,299.27,0,0,20,Clouds,few clouds,None
23539,4691,300.07,0,0,40,Clouds,scattered clouds,None
23540,4332,301.08,0,0,75,Clouds,broken clouds,None
23541,4263,301.62,0,0,75,Clouds,broken clouds,None
23542,4399,301.66,0,0,75,Clouds,broken clouds,None
23543,4093,301.48,0,0,75,Clouds,broken clouds,None
23544,3778,300.92,0,0,75,Clouds,broken clouds,None
23545,3442,300.09,0,0,75,Clouds,broken clouds,None
23546,3180,298.73,0,0,75,Clouds,broken clouds,None
23547,2624,296.72,0,0,75,Clouds,broken clouds,None
23548,1939,295.52,0,0,1,Clear,sky is clear,None
23549,1166,295.05,0,0,40,Clouds,scattered clouds,None
23550,775,294.57,0,0,40,Clouds,scattered clouds,None
23551,457,293.97,0,0,20,Clouds,few clouds,None
23552,349,293.49,0,0,20,Clouds,few clouds,None
23553,339,293.17,0,0,20,Clouds,few clouds,None
23554,896,292.78,0,0,40,Clouds,scattered clouds,None
23555,2906,292.53,0,0,75,Clouds,broken clouds,None
23556,5918,292.85,0,0,75,Thunderstorm,proximity thunderstorm,None
23557,6414,292.95,0,0,75,Rain,light rain,None
23558,5791,293.63,0,0,90,Clouds,overcast clouds,None
23559,4675,294.72,0,0,90,Clouds,overcast clouds,None
23560,4326,294.54,0,0,90,Rain,proximity shower rain,None
23561,4627,295.25,0,0,90,Rain,proximity shower rain,None
23562,4754,296.87,0.25,0,75,Rain,light rain,None
23563,4778,298.96,0,0,75,Clouds,broken clouds,None
23564,5328,300.52,0,0,75,Clouds,broken clouds,None
23565,5886,299.67,0,0,90,Clouds,overcast clouds,None
23566,6653,298.35,0,0,90,Clouds,overcast clouds,None
23567,6550,296.85,0,0,90,Clouds,overcast clouds,None
23568,4828,296.19,0,0,90,Thunderstorm,proximity thunderstorm,None
23569,4828,296.19,0,0,90,Rain,light rain,None
23570,3201,295.29,0,0,90,Thunderstorm,thunderstorm with heavy rain,None
23571,3201,295.29,0,0,90,Drizzle,light intensity drizzle,None
23572,2482,293.29,0.51,0,90,Rain,moderate rain,None
23573,2482,293.29,0.51,0,90,Thunderstorm,proximity thunderstorm,None
23574,2293,292.37,0.51,0,75,Rain,light rain,None
23575,2293,292.37,0.51,0,75,Thunderstorm,proximity thunderstorm,None
23576,2293,292.37,0.51,0,75,Drizzle,light intensity drizzle,None
23577,1651,291.35,0,0,40,Rain,light rain,None
23578,1186,290.86,0,0,40,Rain,moderate rain,None
23579,657,290.59,0.51,0,90,Rain,moderate rain,None
23580,432,290.8,0,0,40,Rain,light rain,None
23581,314,290.77,0,0,90,Rain,light rain,None
23582,346,291.18,0,0,90,Clouds,overcast clouds,None
23583,877,291.03,0,0,40,Clouds,scattered clouds,None
23584,3058,290.99,0,0,40,Mist,mist,None
23585,3058,290.99,0,0,40,Thunderstorm,proximity thunderstorm,None
23586,6167,290.58,0,0,75,Mist,mist,None
23587,6167,290.58,0,0,75,Thunderstorm,proximity thunderstorm,None
23588,6409,290.84,0,0,40,Mist,mist,None
23589,5301,292.43,0,0,40,Mist,mist,None
23590,4652,294.56,0,0,75,Mist,mist,None
23591,4652,294.88,0,0,75,Mist,mist,None
23592,4621,296.5,0,0,75,Clouds,broken clouds,None
23593,4885,297.59,0,0,75,Clouds,broken clouds,None
23594,5398,300.28,0,0,40,Clouds,scattered clouds,None
23595,5398,300.18,0,0,40,Clouds,scattered clouds,None
23596,6062,300.52,0,0,40,Clouds,scattered clouds,None
23597,6670,301.03,0,0,40,Clouds,scattered clouds,None
23598,4611,300.06,0,0,1,Haze,haze,None
23599,4611,299.88,0,0,75,Haze,haze,None
23600,3456,299.04,0,0,75,Haze,haze,None
23601,2933,297.97,0,0,1,Thunderstorm,proximity thunderstorm,None
23602,2804,296.29,0.25,0,1,Rain,light rain,None
23603,2804,296.29,0.25,0,1,Drizzle,light intensity drizzle,None
23604,1871,293.89,0,0,40,Clouds,scattered clouds,None
23605,1129,292.3,0,0,20,Clouds,few clouds,None
23606,718,291.31,0,0,1,Clear,sky is clear,None
23607,454,290.84,0,0,40,Clouds,scattered clouds,None
23608,323,290.45,0,0,20,Clouds,few clouds,None
23609,356,290.18,0.6,0,40,Rain,light rain,None
23610,912,289.98,0,0,40,Clouds,scattered clouds,None
23611,2981,290.04,0,0,75,Clouds,broken clouds,None
23612,6038,290.12,0,0,75,Clouds,broken clouds,None
23613,6658,290.86,0,0,90,Clouds,overcast clouds,None
23614,5879,292.62,0,0,90,Clouds,overcast clouds,None
23615,4506,292.8,3.3,0,90,Rain,moderate rain,None
23616,4506,292.8,3.3,0,90,Thunderstorm,thunderstorm,None
23617,4506,292.8,3.3,0,90,Mist,mist,None
23618,4506,293.58,2.54,0,90,Rain,moderate rain,None
23619,4885,292.18,0.51,0,75,Rain,moderate rain,None
23620,4885,292.18,0.51,0,75,Thunderstorm,thunderstorm with heavy rain,None
23621,4918,292.56,0,0,75,Rain,light rain,None
23622,5295,293.98,0,0,75,Rain,moderate rain,None
23623,5295,293.98,0,0,75,Thunderstorm,proximity thunderstorm,None
23624,5295,294.42,0,0,90,Rain,light rain,None
23625,5295,294.42,0,0,90,Drizzle,light intensity drizzle,None
23626,5537,294.95,0.6,0,90,Rain,light rain,None
23627,6446,295.79,0,0,90,Rain,light rain,None
23628,4603,296.46,0,0,75,Clouds,broken clouds,None
23629,4603,296.5,0,0,75,Clouds,broken clouds,None
23630,3465,296.37,0,0,20,Clouds,few clouds,None
23631,3140,295.45,0,0,20,Clouds,few clouds,None
23632,2945,293.62,0,0,20,Clouds,few clouds,None
23633,2000,292.99,0,0,40,Thunderstorm,thunderstorm,None
23634,1696,291.69,0,0,1,Mist,mist,None
23635,654,291.15,0,0,20,Mist,mist,None
23636,440,291.03,0,0,40,Mist,mist,None
23637,301,290.97,1.52,0,90,Rain,moderate rain,None
23638,301,290.97,1.52,0,90,Thunderstorm,proximity thunderstorm,None
23639,301,290.97,1.52,0,90,Mist,mist,None
23640,356,290.79,10.92,0,90,Rain,heavy intensity rain,None
23641,356,290.79,10.92,0,90,Thunderstorm,proximity thunderstorm,None
23642,356,290.79,10.92,0,90,Mist,mist,None
23643,1050,290.14,1.78,0,90,Rain,moderate rain,None
23644,1050,290.14,1.78,0,90,Thunderstorm,thunderstorm with rain,None
23645,1050,290.14,1.78,0,90,Mist,mist,None
23646,3029,289.64,0,0,90,Rain,moderate rain,None
23647,3029,289.64,0,0,90,Mist,mist,None
23648,6075,289.28,0,0,90,Mist,mist,None
23649,6075,289.28,0,0,90,Rain,light rain,None
23650,6983,289.52,0,0,90,Clouds,overcast clouds,None
23651,6176,290.15,0,0,75,Clouds,broken clouds,None
23652,4694,293.71,0,0,20,Clouds,few clouds,None
23653,4694,294.01,0,0,20,Clouds,few clouds,None
23654,4919,295.48,0,0,1,Clear,sky is clear,None
23655,5211,297.06,0,0,1,Clear,sky is clear,None
23656,5311,298.66,0,0,20,Clouds,few clouds,None
23657,5311,298.75,0,0,20,Clouds,few clouds,None
23658,5726,299.47,0,0,40,Clouds,scattered clouds,None
23659,6352,299.45,0,0,40,Clouds,scattered clouds,None
23660,4729,299.25,0,0,1,Clear,sky is clear,None
23661,4729,299.02,0,0,75,Clouds,broken clouds,None
23662,3724,298.04,0,0,90,Clouds,overcast clouds,None
23663,3399,296.56,0,0,90,Clouds,overcast clouds,None
23664,3190,294.27,0,0,1,Clear,sky is clear,None
23665,2621,293.08,0,0,1,Clear,sky is clear,None
23666,1363,292.21,0,0,90,Clouds,overcast clouds,None
23667,786,290.93,0,0,1,Clear,sky is clear,None
23668,487,290.36,0,0,1,Clear,sky is clear,None
23669,327,290.42,0,0,90,Clouds,overcast clouds,None
23670,382,290.93,0.3,0,90,Rain,light rain,None
23671,826,291.31,0.51,0,90,Rain,light rain,None
23672,2651,291.37,0,0,90,Rain,light rain,None
23673,5332,291.44,0,0,90,Rain,light rain,None
23674,6092,291.63,0,0,75,Rain,moderate rain,None
23675,5165,291.68,0,0,90,Rain,light rain,None
23676,4507,291.62,1.02,0,90,Rain,light intensity shower rain,None
23677,4507,291.62,1.02,0,90,Drizzle,drizzle,None
23678,4507,291.5,1.4,0,90,Rain,light intensity shower rain,None
23679,4507,291.5,1.4,0,90,Drizzle,drizzle,None
23680,4856,290.73,2.16,0,90,Rain,moderate rain,None
23681,4856,290.73,2.16,0,90,Mist,mist,None
23682,5181,290.82,0.76,0,90,Rain,moderate rain,None
23683,5181,290.82,0.76,0,90,Mist,mist,None
23684,5181,290.82,0.76,0,90,Drizzle,drizzle,None
23685,5095,290.87,0.89,0,90,Rain,light rain,None
23686,5095,290.87,0.89,0,90,Mist,mist,None
23687,5095,290.9,0.89,0,90,Rain,light rain,None
23688,5095,290.9,0.89,0,90,Mist,mist,None
23689,5406,290.82,0.64,0,90,Rain,moderate rain,None
23690,5406,290.82,0.64,0,90,Mist,mist,None
23691,5406,290.82,0.64,0,90,Drizzle,light intensity drizzle,None
23692,5597,290.92,0,0,90,Drizzle,light intensity drizzle,None
23693,5597,290.92,0,0,90,Rain,light rain,None
23694,5597,290.92,0,0,90,Mist,mist,None
23695,4252,291.24,0,0,90,Rain,moderate rain,None
23696,4252,291.24,0,0,90,Mist,mist,None
23697,4252,291.24,0,0,90,Drizzle,drizzle,None
23698,4252,291.38,0,0,90,Drizzle,heavy intensity drizzle,None
23699,4252,291.38,0,0,90,Rain,light rain,None
23700,3481,291.45,0.25,0,75,Rain,light rain,None
23701,2777,291.04,0,0,40,Clouds,scattered clouds,None
23702,2901,290.26,0,0,75,Clouds,broken clouds,None
23703,2686,289.96,0,0,75,Mist,mist,None
23704,1875,289.65,0,0,90,Mist,mist,None
23705,1452,289.46,0,0,90,Mist,mist,None
23706,970,289.27,0,0,90,Mist,mist,None
23707,970,289.27,0,0,90,Rain,light rain,None
23708,910,289.19,0,0,40,Mist,mist,None
23709,910,289.19,0,0,40,Rain,moderate rain,None
23710,644,288.85,0,0,40,Mist,mist,None
23711,644,288.85,0,0,40,Fog,fog,None
23712,692,288.69,0,0,90,Mist,mist,None
23713,1106,288.65,0,0,90,Mist,mist,None
23714,1106,288.65,0,0,90,Fog,fog,None
23715,1106,288.65,0,0,90,Rain,light rain,None
23716,1498,288.56,0,0,90,Mist,mist,None
23717,1498,288.56,0,0,90,Fog,fog,None
23718,1498,288.56,0,0,90,Rain,light rain,None
23719,1994,288.62,0,0,90,Mist,mist,None
23720,1994,288.62,0,0,90,Fog,fog,None
23721,1941,288.95,0,0,90,Mist,mist,None
23722,3587,289.22,0,0,90,Mist,mist,None
23723,3587,289.3,0,0,90,Mist,mist,None
23724,4048,289.97,0,0,90,Clouds,overcast clouds,None
23725,4213,290.76,0,0,90,Rain,light rain,None
